Start Position,End Position
1,[]
2,[]
3,[]
4,[]
5,[]
6,[]
7,[]
8,[]
9,[]
10,[]
11,[]
12,[]
13,[]
14,[10]
15,"[7, 13]"
16,"[17, 10, 11]"
17,"[18, 12]"
18,"[14, 19, 12]"
19,"[16, 17]"
20,[9]
