Start Position,End Position
1,[]
2,[]
3,[]
4,[]
5,[]
6,[]
7,[]
8,[]
9,[]
10,[21]
11,[]
12,[]
13,"[13, 8, 18]"
14,[8]
15,[20]
16,"[21, 16, 14]"
17,"[20, 10, 17]"
18,"[13, 19]"
19,"[6, 7]"
20,[16]
