Start Position,End Position
1,"[13, 15, 0, 4, 16, 15, 19, 2, 3, 13, 0, 0, 13]"
2,"[13, 1, 1, 2, 1, 1, 19, 14, 4, 4, 0, 16, 0]"
3,"[1, 17, 1, 16, 0, 4, 12, 2, 0]"
4,"[15, 3, 1, 2, 1, 10, 3, 6, 1, 2, 5, 1, 4, 2, 1]"
5,"[2, 10, 6, 12, 18, 4, 3, 13]"
6,"[18, 18, 1, 3, 7]"
7,"[13, 20, 1, 4, 3, 6, 2, 17]"
8,"[3, 7, 11, 7, 15, 14, 5]"
9,"[14, 3, 3, 5]"
10,"[15, 4]"
11,"[14, 11, 3, 14, 17]"
12,"[1, 20]"
13,[6]
14,[]
15,[]
16,[4]
17,[]
18,[19]
19,[]
20,[1]
