Start Position,End Position
1,[]
2,[]
3,[]
4,[]
5,[]
6,[]
7,[]
8,[]
9,[]
10,[]
11,[]
12,[]
13,[]
14,[]
15,[]
16,[17]
17,[]
18,[]
19,"[14, 18, 18, 19]"
20,"[16, 20, 15]"
21,"[21, 20]"
22,"[18, 16]"
