Start Position,End Position
1,"[16, 13, 1, 0, 0]"
2,"[0, 1, 3, 3, 8, 0]"
3,"[1, 1, 0, 1, 18, 16, 21, 18, 18]"
4,"[3, 1, 1, 5, 21, 0]"
5,"[5, 3]"
6,"[5, 4]"
7,"[3, 17]"
8,"[20, 2]"
