Start Position,End Position
1,[]
2,[]
3,[]
4,[]
5,[]
6,[]
7,[]
8,[]
9,[]
10,[]
11,[]
12,[]
13,[16]
14,"[15, 13, 10]"
15,"[10, 15, 11, 14]"
16,"[12, 13, 12, 11, 21]"
17,"[19, 14, 10, 13]"
18,"[12, 4, 17, 11, 15, 21, 17, 14, 16]"
19,"[12, 21]"
20,"[15, 16, 16, 18, 21, 20, 18]"
21,"[12, 21, 13, 16]"
22,"[10, 15, 15, 13, 18, 14, 14]"
