Start Position,End Position
1,[]
2,[]
3,[]
4,[]
5,[]
6,[]
7,[]
8,[]
9,[]
10,[16]
11,[]
12,[10]
13,[]
14,"[19, 18, 18]"
15,"[18, 12]"
16,[15]
17,"[12, 15, 17]"
18,"[15, 15, 17, 17, 14, 17]"
19,"[16, 15, 17, 15, 19, 13]"
20,"[17, 12]"
