Start Position,End Position
1,[]
2,[]
3,[]
4,[]
5,[]
6,[6]
7,[]
8,"[8, 6]"
9,[]
10,"[19, 6]"
11,[9]
12,[17]
13,"[17, 9, 18, 12]"
14,[12]
15,"[13, 13, 14]"
16,"[18, 9, 6]"
17,[15]
18,[12]
