Start Position,End Position
1,[]
2,[]
3,[]
4,[]
5,[]
6,[]
7,[]
8,[]
9,[]
10,[]
11,[]
12,[]
13,[]
14,"[17, 10]"
15,"[9, 10, 9]"
16,"[17, 15]"
17,"[10, 11]"
18,[20]
19,"[7, 20]"
20,[]
21,"[10, 7, 16]"
