Start Position,End Position
1,[]
2,[]
3,[]
4,[]
5,[]
6,[]
7,[]
8,[]
9,[]
10,[]
11,[]
12,[]
13,[]
14,[]
15,[12]
16,[]
17,[]
18,[]
19,[]
20,"[16, 20]"
21,"[19, 14, 17, 15, 22]"
22,"[15, 18, 16, 20, 17, 19]"
23,"[19, 19, 21, 18]"
24,"[13, 18]"
