Start Position,End Position
1,[]
2,[]
3,[]
4,[]
5,[]
6,"[2, 10]"
7,"[4, 7, 21]"
8,"[16, 22]"
9,"[14, 9]"
10,"[13, 15, 5, 8, 18, 4, 8, 8]"
11,"[18, 14]"
12,"[10, 11, 12]"
13,"[9, 21]"
14,"[6, 12, 16, 11]"
15,"[12, 9]"
16,[10]
17,[20]
18,"[18, 16, 15, 16, 19, 18, 23, 15, 14, 18, 15]"
19,"[10, 18, 15, 17, 13, 16, 10]"
20,"[12, 17, 12, 18, 15]"
21,[16]
22,[16]
23,[8]
