Start Position,End Position
1,[]
2,[]
3,[]
4,[17]
5,[]
6,[]
7,[]
8,[12]
9,"[6, 13]"
10,"[9, 9]"
11,[]
12,[]
13,[10]
14,"[16, 7]"
15,"[14, 11, 9, 10]"
16,"[18, 19]"
17,"[7, 11, 8, 18, 18]"
18,"[21, 17, 12]"
19,"[17, 19]"
20,"[12, 17]"
