Start Position,End Position
1,[]
2,[]
3,[]
4,[]
5,[]
6,[8]
7,"[5, 16]"
8,"[14, 7, 8]"
9,"[18, 11, 12]"
10,"[7, 20, 9, 11]"
11,[10]
12,"[19, 21, 13, 10, 12, 5]"
13,"[11, 16, 12]"
14,"[11, 23, 11, 12, 15, 20, 19, 9]"
15,"[13, 7, 11, 12]"
16,"[11, 15, 23, 19, 7, 21, 19, 17]"
17,"[13, 11, 7, 9, 11]"
18,"[7, 22, 14, 11]"
19,"[14, 12]"
20,[8]
21,[21]
22,[]
23,[13]
24,[15]
