Start Position,End Position
1,[]
2,[]
3,[]
4,[]
5,[]
6,[]
7,[]
8,[]
9,[]
10,[]
11,[]
12,[]
13,[]
14,[]
15,[]
16,[]
17,"[18, 15, 14]"
18,"[10, 13, 14, 14]"
19,"[15, 14, 8, 7, 18, 14, 15, 16, 15]"
20,"[18, 19, 18, 15]"
