Start Position,End Position
1,[]
2,[]
3,[]
4,[]
5,[]
6,[]
7,"[6, 11]"
8,"[12, 13, 3]"
9,[13]
10,[8]
11,[9]
12,"[16, 6]"
13,"[8, 14]"
14,"[14, 18]"
15,"[19, 14]"
16,"[19, 15, 9, 6, 14, 7]"
17,[19]
18,[]
19,[18]
20,"[11, 12]"
