Start Position,End Position
1,[]
2,[]
3,[]
4,[]
5,[]
6,[]
7,[]
8,[]
9,[]
10,[]
11,[]
12,[]
13,[]
14,[]
15,[]
16,[]
17,[]
18,[]
19,[]
20,[13]
21,[8]
22,"[19, 8, 12, 15, 15, 11, 21, 14, 12, 14, 12]"
