Start Position,End Position
1,[]
2,[]
3,[]
4,[]
5,[]
6,[]
7,[]
8,[10]
9,[7]
10,[4]
11,[12]
12,"[11, 5]"
13,[13]
14,"[8, 15, 10, 14]"
15,"[11, 8, 16, 11]"
16,"[11, 19, 9, 19, 19, 16, 16, 12]"
17,[14]
18,"[10, 17, 21, 16]"
19,"[15, 18, 14, 15]"
20,[13]
21,"[13, 12, 14, 20, 14, 8]"
22,[16]
