Start Position,End Position
1,[]
2,[]
3,[]
4,[]
5,[]
6,[]
7,[]
8,[]
9,[]
10,[]
11,[]
12,[]
13,[]
14,[15]
15,[]
16,"[17, 13]"
17,[14]
18,[12]
19,"[14, 16, 15, 14]"
20,"[15, 17, 11, 18]"
