Start Position,End Position
1,[]
2,[]
3,[]
4,[]
5,[]
6,[]
7,[]
8,[]
9,[]
10,[12]
11,[]
12,[14]
13,[]
14,[]
15,[18]
16,"[14, 7]"
17,[]
18,"[18, 10, 12, 11, 15]"
19,"[14, 14, 12]"
20,"[15, 18, 13]"
