Start Position,End Position
1,[]
2,[]
3,[]
4,[]
5,[]
6,[]
7,[]
8,[]
9,[]
10,[]
11,[]
12,[13]
13,[]
14,[]
15,"[17, 14]"
16,[17]
17,[14]
18,"[14, 14, 17, 14, 19]"
19,"[14, 12, 18, 16, 15, 20, 17, 17, 19, 15, 16, 21, 17, 15]"
20,"[17, 18]"
21,"[15, 18, 17, 21, 19, 16, 8]"
22,[15]
