Start Position,End Position
1,[]
2,[]
3,[]
4,[]
5,[]
6,[]
7,[]
8,[]
9,[]
10,[]
11,[14]
12,[15]
13,[19]
14,[9]
15,"[19, 12, 17, 18]"
16,"[12, 18, 10, 20]"
17,"[10, 9, 12, 20, 13]"
18,"[8, 14, 12, 8, 20]"
19,"[11, 17, 21]"
20,"[11, 12]"
21,[]
22,[17]
