Start Position,End Position
1,[]
2,[]
3,[]
4,[]
5,[]
6,[]
7,[]
8,[]
9,[]
10,[]
11,[15]
12,[14]
13,[12]
14,[]
15,"[14, 17]"
16,[13]
17,"[10, 18, 17, 19, 14, 19]"
18,"[11, 13]"
19,"[15, 3, 15, 19]"
20,[10]
21,[18]
22,"[20, 20, 16, 14, 17, 20]"
23,"[16, 21, 21, 21, 22, 19, 20, 21, 17]"
24,"[22, 22, 23, 16, 20, 23, 22, 22, 18, 20, 21]"
