Start Position,End Position
1,[]
2,[]
3,[]
4,[]
5,[]
6,[12]
7,[]
8,"[9, 7]"
9,[]
10,[]
11,"[14, 10]"
12,"[14, 5, 6]"
13,"[11, 18, 16]"
14,"[11, 12]"
15,"[19, 17]"
16,"[6, 18, 7]"
17,[5]
18,"[12, 13, 8]"
19,[21]
20,"[12, 9]"
