Start Position,End Position
1,[]
2,[15]
3,"[4, 2, 5]"
4,"[3, 10, 15]"
5,"[4, 3, 12]"
6,"[5, 4, 15]"
7,"[4, 8, 15, 16, 19, 15]"
8,"[10, 7, 11, 11]"
9,[]
10,"[7, 18, 11]"
11,[5]
12,[7]
13,"[5, 14, 7]"
14,"[19, 15, 12, 17, 9, 12]"
15,"[8, 9, 10, 17]"
16,"[20, 10, 11, 14]"
17,"[15, 16, 13, 15, 18, 17, 15]"
18,"[15, 16, 11, 5, 13, 18, 14, 11]"
19,"[8, 9, 16, 21, 13, 9, 14, 11, 15]"
20,"[14, 13, 8, 17, 15, 14, 14, 13]"
21,"[11, 17, 16, 21, 16, 15, 13, 16, 13, 14]"
22,"[12, 15, 16, 12]"
