Start Position,End Position
1,[]
2,[]
3,[]
4,[]
5,[]
6,[]
7,[]
8,[]
9,[]
10,[]
11,[]
12,[]
13,[14]
14,[]
15,[15]
16,[]
17,"[16, 16, 17, 13, 15]"
18,"[15, 16, 18, 17]"
19,"[14, 16, 12, 14, 19, 17]"
20,[15]
