Start Position,End Position
1,[]
2,[]
3,[]
4,[]
5,[]
6,[12]
7,[]
8,[10]
9,[]
10,[]
11,"[16, 13]"
12,[19]
13,[]
14,[13]
15,"[19, 18]"
16,"[14, 9, 19, 10, 11]"
17,"[17, 16]"
18,[16]
19,"[12, 9, 16]"
20,"[14, 11, 13, 19, 19, 10]"
