Start Position,End Position
1,[]
2,[16]
3,[]
4,"[9, 4, 8, 5]"
5,"[13, 20, 6]"
6,"[21, 5]"
7,"[3, 2, 7]"
8,"[5, 6, 5, 19, 19, 10, 21, 17]"
9,"[3, 5]"
10,"[19, 18, 5, 14, 19]"
11,"[21, 10, 10, 12]"
12,"[15, 5, 18]"
13,"[13, 17, 8]"
14,"[4, 10, 11, 16, 12]"
15,"[18, 9, 11, 10, 12, 19, 19, 18, 8, 2]"
16,"[13, 17, 11]"
17,"[12, 13]"
18,[18]
19,[12]
