Start Position,End Position
1,[]
2,[]
3,[]
4,[]
5,[]
6,[]
7,[]
8,[]
9,[]
10,[]
11,[]
12,[10]
13,[]
14,[10]
15,[9]
16,[]
17,[]
18,[]
19,[]
20,[14]
