Start Position,End Position
1,[]
2,[]
3,[]
4,[8]
5,[]
6,"[6, 8]"
7,"[7, 19]"
8,"[7, 17]"
9,[]
10,"[12, 8, 7, 10]"
11,"[19, 17]"
12,"[13, 11, 9, 10, 11, 7]"
13,"[9, 16, 10, 13, 5, 12, 18, 19]"
14,"[13, 19, 12, 12, 11, 17, 4, 12, 13]"
15,"[19, 13, 14, 17]"
16,"[15, 7, 19, 8, 20, 10]"
17,[18]
18,[]
19,[10]
20,[]
21,[]
22,[19]
23,[21]
24,[19]
