Start Position,End Position
1,[]
2,[]
3,[]
4,[]
5,[]
6,[]
7,[]
8,[]
9,[]
10,[]
11,[]
12,[]
13,[]
14,[]
15,[]
16,[13]
17,"[16, 18, 18, 16]"
18,"[18, 19, 15, 17, 15]"
19,"[17, 16, 13]"
20,"[16, 13, 13, 17, 16]"
