Start Position,End Position
1,[]
2,[]
3,[]
4,[]
5,[]
6,[]
7,"[9, 13, 12]"
8,[]
9,[]
10,"[15, 8, 9, 19, 9, 8]"
11,"[17, 12, 15, 10]"
12,"[12, 14, 4, 11, 11, 10]"
13,"[14, 13]"
14,"[14, 9, 12, 15, 14, 13, 12, 16]"
15,"[13, 13, 14, 13, 12]"
16,"[11, 10, 13, 15, 15, 10]"
17,"[11, 17, 16, 10, 14, 13, 15]"
18,"[18, 15, 18, 17, 8, 17, 15, 14]"
19,"[14, 13, 16, 16]"
20,"[15, 9, 10]"
