Start Position,End Position
1,[]
2,[]
3,[]
4,[]
5,[]
6,[]
7,[]
8,[]
9,[]
10,[]
11,[15]
12,[]
13,[]
14,"[15, 14]"
15,"[12, 12]"
16,"[9, 12, 15, 9]"
17,"[14, 14, 2, 16, 15, 14]"
18,"[11, 11, 9, 16, 11, 13, 20, 13, 20]"
19,"[12, 7, 10, 16, 15, 21]"
20,"[16, 12, 13, 14, 17]"
21,"[15, 14]"
